Year,Value
2000,8.45268
2001,10.12998
2002,11.80728
2003,11.80728
2004,11.80728
2005,11.80728
2006,11.80728
2007,11.80728
2008,11.80728
2009,11.80728
2010,11.80728
2011,11.80728
2012,11.80728
2013,11.80728
2014,11.80728
2015,11.80728
2016,11.80728
2017,11.80728
2018,11.80728
2019,11.80728
