Year,Value
2010,40.5341986264047
2011,41.5974933857066
2012,43.3389228849478
2013,40.4797672334341
2014,41.5219654779437
2015,44.3770463116485
2016,42.6874668385576
2017,44.2661170809344
2018,43.1197680970043
2019,41.9076427684412
