Year,Value
2000,83.8116
2001,78.11822
2009,67.57649
2010,69.02863
2011,66.16793
2012,67.65863
2014,65.36975
2015,62.29569
2016,68.67431
2017,57.599
2018,57.79098
2019,64.22479
2020,60.81587
